 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
8080,1012694,3,3,0,18,0,0,0,0,6,6,6,0,17.77437212,5.924790707,202538.8,276649.3215,512396,499,1012121,506060.5,9665.442592,512895,499226,1012195,506097.5,9655.543097,512925,499270,0,0,0,0,92,60,2.962395353,2.962395353,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3,0,6,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0,0,0,0,0,0,0,0,BENIGN
7895,2432,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0,0,17680.92105,1233.552632,1216,1718.269478,2431,1,2432,1216,1718.269478,2431,1,0,0,0,0,0,0,0,0,0,60,0,1233.552632,0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0,60,0,0,0,0,0,0,3,43,0,0,60,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
80,83635,3,5,1686,309,1686,0,562,973.4125539,309,0,61.8,138.189001,23853.64979,95.65373348,11947.85714,18155.27264,38467,1,38381,19190.5,26889.14957,38204,177,45541,11385.25,18523.97611,38754,1,0,0,0,0,104,168,35.87015006,59.78358343,0,1686,221.6666667,558.5530413,311981.5,0,0,0,1,0,0,0,0,1,249.375,562,61.8,104,0,0,0,0,0,0,3,1686,5,309,29200,40,1,32,0,0,0,0,0,0,0,0,BENIGN
53,100667,1,1,40,106,40,40,40,0,106,106,106,0,1450.326323,19.86748388,100667,0,100667,100667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,9.933741941,9.933741941,40,106,62,38.10511777,1452,0,0,0,0,0,0,0,0,1,93,40,106,32,0,0,0,0,0,0,1,40,1,106,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,79196,2,2,76,402,38,38,38,0,201,201,201,0,6035.658367,50.50760139,26398.66667,45720.36783,79192,1,1,1,0,1,1,3,3,0,3,3,0,0,0,0,40,64,25.2538007,25.2538007,38,201,103.2,89.27877687,7970.7,0,0,0,0,0,0,0,0,1,129,38,201,40,0,0,0,0,0,0,2,76,2,402,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
6339,4,1,1,6,6,6,6,6,0,6,6,6,0,3000000,500000,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,250000,250000,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,8190,64240,0,20,0,0,0,0,0,0,0,0,BENIGN
53,239,2,2,84,308,42,42,42,0,154,154,154,0,1640167.364,16736.40167,79.66666667,97.67974884,189,1,1,1,0,1,1,49,49,0,49,49,0,0,0,0,40,40,8368.200837,8368.200837,42,154,86.8,61.34492644,3763.2,0,0,0,0,0,0,0,0,1,108.5,42,154,40,0,0,0,0,0,0,2,84,2,308,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,30692,1,1,57,73,57,57,57,0,73,73,73,0,4235.631435,65.16356054,30692,0,30692,30692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,32,32.58178027,32.58178027,57,73,62.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,93.5,57,73,40,0,0,0,0,0,0,1,57,1,73,-1,-1,0,40,0,0,0,0,0,0,0,0,BENIGN
80,5033565,4,5,416,2456,404,0,104,200.019999,1460,0,491.2,688.0299412,570.5697652,1.787997175,629195.625,1766037.739,4999880,48,33685,11228.33333,9425.002989,17021,353,5017389,1254347.25,2497165.604,5000078,48,0,0,0,0,92,112,0.794665411,0.993331764,0,1460,287.2,520.5101771,270930.8444,0,0,0,1,0,0,0,0,1,319.1111111,104,491.2,92,0,0,0,0,0,0,4,416,5,2456,8192,237,3,20,0,0,0,0,0,0,0,0,BENIGN
443,6954275,7,8,1082,505,517,0,154.5714286,236.6768945,324,0,63.125,117.4483929,228.2049531,2.156946626,496733.9286,1731944.26,6508069,1,446205,74367.5,138700.0216,354000,253,6938452,991207.4286,2451348.669,6544424,1,0,0,0,0,232,264,1.006575092,1.150371534,0,517,99.1875,177.8329624,31624.5625,0,0,0,1,0,0,0,0,1,105.8,154.5714286,63.125,232,0,0,0,0,0,0,7,1082,8,505,29200,243,3,32,446205,0,446205,446205,6508069,0,6508069,6508069,BENIGN
53,184,2,2,68,182,34,34,34,0,91,91,91,0,1358695.652,21739.13043,61.33333333,66.66583333,134,3,3,3,0,3,3,47,47,0,47,47,0,0,0,0,40,40,10869.56522,10869.56522,34,91,56.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,71,34,91,40,0,0,0,0,0,0,2,68,2,182,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
48410,315,3,1,31,6,31,0,10.33333333,17.89785834,6,6,6,0,117460.3175,12698.4127,105,110.6661647,222,2,315,157.5,91.21677477,222,93,0,0,0,0,0,0,0,0,0,96,20,9523.809524,3174.603175,0,31,7.4,13.44618905,180.8,0,0,0,0,1,0,0,0,0,9.25,10.33333333,6,96,0,0,0,0,0,0,3,31,1,6,63,0,1,32,0,0,0,0,0,0,0,0,BENIGN
53,87286,2,2,70,246,35,35,35,0,123,123,123,0,3620.282749,45.82636391,29095.33333,50389.39944,87280,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,80,64,22.91318195,22.91318195,35,123,70.2,48.19958506,2323.2,0,0,0,0,0,0,0,0,1,87.75,35,123,80,0,0,0,0,0,0,2,70,2,246,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
55266,205,2,1,37,6,31,6,18.5,17.67766953,6,6,6,0,209756.0976,14634.14634,102.5,120.9152596,188,17,205,205,0,205,205,0,0,0,0,0,1,0,0,0,40,20,9756.097561,4878.04878,6,31,18.5,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,24.66666667,18.5,6,40,0,0,0,0,0,0,2,37,1,6,110,0,1,20,0,0,0,0,0,0,0,0,BENIGN
53,23443,1,1,50,128,50,50,50,0,128,128,128,0,7592.88487,85.31331314,23443,0,23443,23443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,42.65665657,42.65665657,50,128,76,45.033321,2028,0,0,0,0,0,0,0,0,1,114,50,128,32,0,0,0,0,0,0,1,50,1,128,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,115631078,16,14,376,390,292,0,23.5,71.61564075,384,0,27.85714286,102.5174335,6.624516637,0.259445821,3987278.552,4869201.393,10000000,80,116000000,7708738.533,4127873.8,10000000,154,110000000,8487869.154,3761536.816,10000000,767,0,0,0,0,332,424,0.138371105,0.121074717,0,384,24.70967742,84.52462897,7144.412903,0,0,0,1,0,0,0,0,0,25.53333333,23.5,27.85714286,332,0,0,0,0,0,0,16,376,14,390,8192,946,15,20,44305,68186.55402,249895,23636,9986829,61643.41721,10000000,9801463,BENIGN
53,177,2,2,70,178,35,35,35,0,89,89,89,0,1401129.944,22598.87006,59,62.23343153,126,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,64,64,11299.43503,11299.43503,35,89,56.6,29.57701811,874.8,0,0,0,0,0,0,0,0,1,70.75,35,89,64,0,0,0,0,0,0,2,70,2,178,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,31236,2,2,72,460,36,36,36,0,230,230,230,0,17031.63017,128.0573697,10412,17950.97457,31140,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,40,64,64.02868485,64.02868485,36,230,113.6,106.2581762,11290.8,0,0,0,0,0,0,0,0,1,142,36,230,40,0,0,0,0,0,0,2,72,2,460,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,30331292,2,0,0,0,0,0,0,0,0,0,0,0,0,0.065938503,30300000,0,30300000,30300000,30300000,30300000,0,30300000,30300000,0,0,0,0,0,0,0,0,0,64,0,0.065938503,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,65535,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
443,469,3,0,18,0,6,6,6,0,0,0,0,0,38379.53092,6396.588486,234.5,263.7508294,421,48,469,234.5,263.7508294,421,48,0,0,0,0,0,0,0,0,0,60,0,6396.588486,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,8,6,0,60,0,0,0,0,0,0,3,18,0,0,32846,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
53,115562591,2,2,93,218,52,41,46.5,7.778174593,113,105,109,5.656854249,2.691182305,0.034613277,38500000,66700000,116000000,462,116000000,116000000,0,116000000,116000000,116000000,116000000,0,116000000,116000000,0,0,0,0,52,60,0.017306639,0.017306639,41,113,70.4,35.63425318,1269.8,0,0,0,0,0,0,0,0,1,88,46.5,109,52,0,0,0,0,0,0,2,93,2,218,-1,-1,1,20,30477,0,30477,30477,116000000,0,116000000,116000000,BENIGN
55664,24,1,1,6,6,6,6,6,0,6,6,6,0,500000,83333.33333,24,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,41666.66667,41666.66667,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,30,255,0,20,0,0,0,0,0,0,0,0,BENIGN
443,118476044,35,48,493,73235,119,6,14.08571429,25.31027625,2820,42,1525.729167,689.9199071,622.3030202,0.700563567,1444829.805,9066712.111,58500000,0,118000000,3484589.529,13900000,58500000,0,118000000,2518946.468,11900000,58500000,1,1,0,0,0,700,960,0.295418372,0.405145195,6,2820,879.1309524,913.288666,834096.1875,0,1,0,0,1,0,0,0,1,889.7228916,14.08571429,1525.729167,700,0,0,0,0,0,0,35,493,48,73235,258,123,34,20,766244,962508.0937,1446840,85648,58400000,59562.43261,58500000,58400000,BENIGN
53,167789,2,2,62,180,31,31,31,0,90,90,90,0,1442.287635,23.83946504,55929.66667,96866.96214,167782,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,40,11.91973252,11.91973252,31,90,54.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,1,68.25,31,90,64,0,0,0,0,0,0,2,62,2,180,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
443,4235363,5,1,135,46,46,6,27,20.1246118,46,46,46,0,42.73541607,1.416643627,847072.6,1841556.313,4141062,4,4235363,1058840.75,2055282.852,4141062,4,0,0,0,0,0,1,0,0,0,100,20,1.180536355,0.236107271,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27,46,100,0,0,0,0,0,0,5,135,1,46,253,608,4,20,0,0,0,0,0,0,0,0,BENIGN
443,14968201,15,17,5048,16404,2297,0,336.5333333,686.8750008,1689,2,964.9411765,701.1531101,1433.171561,2.137865466,482845.1935,1937801.631,9998433,6,15000000,1069157.214,2826984.279,9998505,156,14900000,933473.9375,2661332.775,9998480,48,0,0,0,0,312,344,1.002124437,1.135741029,0,2297,650.0606061,751.1164166,564175.8712,0,0,0,1,0,0,0,0,1,670.375,336.5333333,964.9411765,312,0,0,0,0,0,0,15,5048,17,16404,8192,40880,14,20,4969696,0,4969696,4969696,9998433,0,9998433,9998433,BENIGN
80,11543,2,0,12,0,6,6,6,0,0,0,0,0,1039.591094,173.2651824,11543,0,11543,11543,11543,11543,0,11543,11543,0,0,0,0,0,0,0,0,0,40,0,173.2651824,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
443,465425,44,53,799,68702,229,0,18.15909091,53.42804036,4194,0,1296.264151,843.1362047,149328.0335,208.4116668,4848.177083,15523.32962,102597,1,435505,10128.02326,23136.82331,102621,2,435841,8381.557692,25980.55491,136287,1,0,0,0,0,1428,1704,94.5372509,113.8744159,0,4194,709.1938776,890.2055903,792465.993,0,0,0,1,0,0,0,0,1,716.5051546,18.15909091,1296.264151,1428,0,0,0,0,0,0,44,799,53,68702,29200,122,6,32,0,0,0,0,0,0,0,0,BENIGN
443,26068024,8,11,549,3427,204,0,68.625,82.75426187,1491,0,311.5454545,580.6445322,152.5240271,0.728862303,1448223.556,5839577.658,24800000,2,1168338,166905.4286,196357.3462,554050,19822,26000000,2604823.6,7814949.591,24800000,2,0,0,0,0,172,232,0.306889391,0.421972912,0,1491,198.8,443.3325472,196543.7474,0,0,0,1,0,0,0,0,1,209.2631579,68.625,311.5454545,172,0,0,0,0,0,0,8,549,11,3427,8192,31,7,20,1227780,0,1227780,1227780,24800000,0,24800000,24800000,BENIGN
53,23716,1,1,63,143,63,63,63,0,143,143,143,0,8686.119076,84.33125316,23716,0,23716,23716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,42.16562658,42.16562658,63,143,89.66666667,46.18802154,2133.333333,0,0,0,0,0,0,0,0,1,134.5,63,143,32,0,0,0,0,0,0,1,63,1,143,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,44465,1,1,42,132,42,42,42,0,132,132,132,0,3913.19015,44.97919712,44465,0,44465,44465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,22.48959856,22.48959856,42,132,72,51.96152423,2700,0,0,0,0,0,0,0,0,1,108,42,132,20,0,0,0,0,0,0,1,42,1,132,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
443,1761851,7,8,910,4327,575,0,130,210.0753833,1732,0,540.875,714.4583238,2972.442051,8.513773299,125846.5,224562.8361,814463,1,1697882,282980.3333,285726.1118,814463,62776,1699166,242738,376223.2678,999168,1,0,0,0,0,152,172,3.973094206,4.540679093,0,1732,327.3125,552.7190629,305498.3625,0,0,0,1,0,0,0,0,1,349.1333333,130,540.875,152,0,0,0,0,0,0,7,910,8,4327,8192,982,6,20,0,0,0,0,0,0,0,0,BENIGN
53,49384,2,2,70,262,35,35,35,0,131,131,131,0,6722.825207,80.99789405,16461.33333,28505.80352,49377,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,40,40.49894703,40.49894703,35,131,73.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,91.75,35,131,64,0,0,0,0,0,0,2,70,2,262,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,63,2,0,12,0,6,6,6,0,0,0,0,0,190476.1905,31746.03175,63,0,63,63,63,63,0,63,63,0,0,0,0,0,0,0,0,0,40,0,31746.03175,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,16275,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,102679453,2,2,145,335,94,51,72.5,30.40559159,222,113,167.5,77.07463915,4.674742473,0.038956187,34200000,59200000,103000000,30608,103000000,103000000,0,103000000,103000000,103000000,103000000,0,103000000,103000000,0,0,0,0,52,52,0.019478094,0.019478094,51,222,114.8,64.09134107,4107.7,0,0,0,0,0,0,0,0,1,143.5,72.5,167.5,52,0,0,0,0,0,0,2,145,2,335,-1,-1,1,20,30608,0,30608,30608,103000000,0,103000000,103000000,BENIGN
8038,32980,5,1,432,6,313,6,86.4,129.3456609,6,6,6,0,13280.77623,181.9284415,6596,12239.37492,28176,2,32980,8245,13488.7547,28194,2,0,0,0,0,0,1,0,0,0,100,20,151.6070346,30.32140691,6,313,107.2857143,142.4075306,20279.90476,0,1,0,0,1,0,0,0,0,125.1666667,86.4,6,100,0,0,0,0,0,0,5,432,1,6,343,0,4,20,0,0,0,0,0,0,0,0,BENIGN
57161,47,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0,0,914893.617,63829.78723,23.5,31.81980515,46,1,47,23.5,31.81980515,46,1,0,0,0,0,0,0,0,0,0,60,0,63829.78723,0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0,60,0,0,0,0,0,0,3,43,0,0,946,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
443,116551673,44,50,4619,58673,2305,0,104.9772727,372.9202476,2920,0,1173.46,1024.061665,543.0381081,0.80650923,1253243.796,3263387.762,10000000,3,117000000,2710504.023,4404794.237,10000000,3,111000000,2273660.796,4214576.943,10000000,48,0,0,0,0,892,1144,0.377514959,0.428994271,0,2920,666.2315789,948.3164304,899304.0522,0,0,0,1,0,0,0,0,1,673.3191489,104.9772727,1173.46,892,0,0,0,0,0,0,44,4619,50,58673,8192,1250,43,20,122411.8333,342657.0271,1210494,23407,9590227.333,1408254.691,10000000,5118742,BENIGN
7098,1,2,0,247,0,216,31,123.5,130.8147545,0,0,0,0,247000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2000000,0,31,216,154.3333333,106.8097998,11408.33333,0,1,0,0,1,0,0,0,0,231.5,123.5,0,40,0,0,0,0,0,0,2,247,0,0,60,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,87,2,0,12,0,6,6,6,0,0,0,0,0,137931.0345,22988.50575,87,0,87,87,87,87,0,87,87,0,0,0,0,0,0,0,0,0,40,0,22988.50575,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,129111,1,1,39,134,39,39,39,0,134,134,134,0,1339.932306,15.49054689,129111,0,129111,129111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,7.745273447,7.745273447,39,134,70.66666667,54.84827557,3008.333333,0,0,0,0,0,0,0,0,1,106,39,134,20,0,0,0,0,0,0,1,39,1,134,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
80,1419,2,0,0,0,0,0,0,0,0,0,0,0,0,1409.44327,1419,0,1419,1419,1419,1419,0,1419,1419,0,0,0,0,0,0,0,0,0,64,0,1409.44327,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,237,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
57050,59,1,1,6,6,6,6,6,0,6,6,6,0,203389.8305,33898.30508,59,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,16949.15254,16949.15254,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,79,251,0,20,0,0,0,0,0,0,0,0,BENIGN
80,119697967,18,14,3577,2120,916,0,198.7222222,382.6020518,530,0,151.4285714,248.4678324,47.59479332,0.267339545,3861224.742,4763950.048,10000000,52,120000000,7041056.882,4401870.577,10100000,52192,120000000,9203503.538,2121788.725,10100000,2556582,1,0,0,0,576,448,0.150378494,0.116961051,0,916,199.5151515,344.4254383,118628.8826,0,1,0,0,1,0,0,0,0,205.75,198.7222222,151.4285714,576,0,0,0,0,0,0,18,3577,14,2120,254,155,3,32,264105.5833,738448.9386,2608995,50567,9706335.417,749142.4901,10000000,7955504,BENIGN
443,69,3,0,18,0,6,6,6,0,0,0,0,0,260869.5652,43478.26087,34.5,7.778174593,40,29,69,34.5,7.778174593,40,29,0,0,0,0,0,0,0,0,0,60,0,43478.26087,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,8,6,0,60,0,0,0,0,0,0,3,18,0,0,7947,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
80,116981,3,5,426,2280,420,0,142,240.7737527,1460,2,456,659.8545294,23131.9616,68.38717399,16711.57143,22644.16867,57609,1,86894,43447,20028.09247,57609,29285,87806,21951.5,43408.15501,87062,1,0,0,0,0,72,104,25.64519024,42.74198374,0,1460,300.6666667,517.7045489,268018,0,0,0,1,0,0,0,0,1,338.25,142,456,72,0,0,0,0,0,0,3,426,5,2280,8192,30016,2,20,0,0,0,0,0,0,0,0,BENIGN
53,159,2,2,86,118,43,43,43,0,59,59,59,0,1283018.868,25157.2327,53,85.73797292,152,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,12578.61635,12578.61635,43,59,49.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,61.75,43,59,64,0,0,0,0,0,0,2,86,2,118,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,59297,1,1,49,107,49,49,49,0,107,107,107,0,2630.824494,33.72851915,59297,0,59297,59297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,16.86425957,16.86425957,49,107,68.33333333,33.48631561,1121.333333,0,0,0,0,0,0,0,0,1,102.5,49,107,32,0,0,0,0,0,0,1,49,1,107,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,60794,1,1,47,92,47,47,47,0,92,92,92,0,2286.409843,32.89798335,60794,0,60794,60794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,16.44899168,16.44899168,47,92,62,25.98076211,675,0,0,0,0,0,0,0,0,1,93,47,92,32,0,0,0,0,0,0,1,47,1,92,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,50201,2,2,86,198,43,43,43,0,99,99,99,0,5657.257824,79.67968766,16733.66667,28937.67026,50148,4,49,49,0,49,49,4,4,0,4,4,0,0,0,0,64,64,39.83984383,39.83984383,43,99,65.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,81.75,43,99,64,0,0,0,0,0,0,2,86,2,198,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
137,62,13,0,650,0,50,50,50,0,0,0,0,0,10500000,209677.4194,5.166666667,13.49635192,48,1,62,5.166666667,13.49635192,48,1,0,0,0,0,0,0,0,0,0,260,0,209677.4194,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,53.84615385,50,0,260,0,0,0,0,0,0,13,650,0,0,-1,-1,12,20,0,0,0,0,0,0,0,0,BENIGN
53,143,2,2,80,112,40,40,40,0,56,56,56,0,1342657.343,27972.02797,47.66666667,77.36493607,137,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,13986.01399,13986.01399,40,56,46.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,58,40,56,40,0,0,0,0,0,0,2,80,2,112,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
443,5078683,5,1,135,46,46,6,27,20.1246118,46,46,46,0,35.63916078,1.181408645,1015736.6,2224874.997,4995574,3,5078683,1269670.75,2484139.682,4995574,3,0,0,0,0,0,1,0,0,0,100,20,0.984507204,0.196901441,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27,46,100,0,0,0,0,0,0,5,135,1,46,1448,135,4,20,0,0,0,0,0,0,0,0,BENIGN
53,104317,1,1,39,166,39,39,39,0,166,166,166,0,1965.163875,19.17233049,104317,0,104317,104317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,32,9.586165246,9.586165246,39,166,81.33333333,73.32348419,5376.333333,0,0,0,0,0,0,0,0,1,122,39,166,40,0,0,0,0,0,0,1,39,1,166,-1,-1,0,40,0,0,0,0,0,0,0,0,BENIGN
80,64,2,0,12,0,6,6,6,0,0,0,0,0,187500,31250,64,0,64,64,64,64,0,64,64,0,0,0,0,0,0,0,0,0,40,0,31250,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,16281,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,30545,1,1,45,106,45,45,45,0,106,106,106,0,4943.525945,65.47716484,30545,0,30545,30545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,32.73858242,32.73858242,45,106,65.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,98,45,106,20,0,0,0,0,0,0,1,45,1,106,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,207,2,2,64,96,32,32,32,0,48,48,48,0,772946.8599,19323.6715,69,35.51056181,110,48,49,49,0,49,49,48,48,0,48,48,0,0,0,0,64,64,9661.835749,9661.835749,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,115560560,16,14,529,985,445,0,33.0625,109.8601952,979,0,70.35714286,261.5302916,13.10135569,0.259604142,3984846.897,4871800.747,10000000,192,116000000,7704037.333,4135576.212,10000000,13190,110000000,8487734.692,3756373.465,10000000,12267,0,0,0,0,332,424,0.138455542,0.121148599,0,979,48.83870968,190.0056309,36102.13978,0,0,0,1,0,0,0,0,0,50.46666667,33.0625,70.35714286,332,0,0,0,0,0,0,16,529,14,985,8192,119,15,20,40108.54545,59640.40189,219931,22026,9990847.545,46431.22722,10000000,9851322,BENIGN
80,195531,1,1,0,0,0,0,0,0,0,0,0,0,0,10.22855711,195531,0,195531,195531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,5.114278554,5.114278554,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,274,122,0,32,0,0,0,0,0,0,0,0,BENIGN
53540,50,1,1,0,0,0,0,0,0,0,0,0,0,0,40000,50,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,20000,20000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,129,908,0,32,0,0,0,0,0,0,0,0,BENIGN
53,211,2,2,70,166,35,35,35,0,83,83,83,0,1118483.412,18957.34597,70.33333333,115.7598088,204,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,9478.672986,9478.672986,35,83,54.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,67.75,35,83,64,0,0,0,0,0,0,2,70,2,166,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
8047,110,1,1,6,6,6,6,6,0,6,6,6,0,109090.9091,18181.81818,110,0,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,9090.909091,9090.909091,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,65535,16425,0,20,0,0,0,0,0,0,0,0,BENIGN
56097,75,1,2,6,12,6,6,6,0,6,6,6,0,240000,40000,37.5,16.26345597,49,26,0,0,0,0,0,49,49,0,49,49,0,0,0,0,20,40,13333.33333,26666.66667,6,6,6,0,0,0,0,0,0,1,1,0,0,2,8,6,6,20,0,0,0,0,0,0,1,6,2,12,245,256,0,20,0,0,0,0,0,0,0,0,BENIGN
